t,N,E,D,vN,vE,vD,roll,pitch,yaw,tilt,p,q,rr,aN,aE,aD,wr,wp,wy,thr
24.33366560935974,-24.61007827759022,-66.11182312011806,2.107592612504959,-2.7165253162384033,1.8901286125183105,0.7234771251678467,17.231819527828637,-1.7215194654854624,0.04576264753624939,17.315003836390936,-1.3433126211166382,-0.029297053813934326,-0.0981331616640091,0.7390857163104853,-1.9498018858663033,-5.964098078012467,0.5309473630276672,0.020376184210262646,0.0007468009900395814,0.3382720414329132
24.33953046798706,-24.582108917238656,-66.14788726806728,2.1181054413318634,-2.717478036880493,1.8672966957092285,0.6915298700332642,17.283274882743935,-1.7503569260281155,-1.028264733299903,17.368990432132485,-1.3486484289169312,-0.03841584920883179,-0.05379243567585945,0.747833997682937,-1.9464633061251202,-5.887179404497147,0.5314099569013252,0.02369044273837957,-0.018678394918936653,0.33705056933577027
24.345492362976074,-24.582108917238656,-66.14788726806728,2.1181054413318634,-2.717478036880493,1.8672966957092285,0.6915298700332642,17.283274882743935,-1.7503569260281155,-1.028264733299903,17.368990432132485,-1.3486484289169312,-0.03841584920883179,-0.05379243567585945,0.747833997682937,-1.9464633061251202,-5.887179404497147,0.5314099569013252,0.02369044273837957,-0.018678394918936653,0.33705056933577027
24.350324392318726,-24.55406135559315,-66.18390563964931,2.127724677324295,-2.7195072174072266,1.850858211517334,0.6608009338378906,17.300950450138494,-1.78585963718291,-2.104272493171421,17.39007479180811,-1.35224187374115,-0.04791545867919922,-0.009298320859670639,0.7554631399080781,-1.9435149946481514,-5.812307220697403,0.5310714048760531,0.02676662435097637,-0.03813940858397945,0.3358156676447881
24.35590124130249,-24.55406135559315,-66.18390563964931,2.127724677324295,-2.7195072174072266,1.850858211517334,0.6608009338378906,17.300950450138494,-1.78585963718291,-2.104272493171421,17.39007479180811,-1.35224187374115,-0.04791545867919922,-0.009298320859670639,0.7554631399080781,-1.9435149946481514,-5.812307220697403,0.5310714048760531,0.02676662435097637,-0.03813940858397945,0.3358156676447881
24.36149311065674,-24.55406135559315,-66.18390563964931,2.127724677324295,-2.7195072174072266,1.850858211517334,0.6608009338378906,17.300950450138494,-1.78585963718291,-2.104272493171421,17.39007479180811,-1.35224187374115,-0.04791545867919922,-0.009298320859670639,0.7554631399080781,-1.9435149946481514,-5.812307220697403,0.5310714048760531,0.02676662435097637,-0.03813940858397945,0.3358156676447881
24.36654019355774,-24.52593750000233,-66.21989349365322,2.1364844143390656,-2.722538948059082,1.8407776355743408,0.6318642497062683,17.282542552360788,-1.8304884416101666,-3.1805802399419116,17.376269070593484,-1.3532884120941162,-0.057511985301971436,0.03799401968717575,0.7618252376424309,-1.9410299836615175,-5.741264694929123,0.5298779037635302,0.0295219957443111,-0.05760584790612074,0.33459511148300614
24.372179985046387,-24.52593750000233,-66.21989349365322,2.1364844143390656,-2.722538948059082,1.8407776355743408,0.6318642497062683,17.282542552360788,-1.8304884416101666,-3.1805802399419116,17.376269070593484,-1.3532884120941162,-0.057511985301971436,0.03799401968717575,0.7618252376424309,-1.9410299836615175,-5.741264694929123,0.5298779037635302,0.0295219957443111,-0.05760584790612074,0.33459511148300614
24.377973556518555,-24.49773353576893,-66.25592712402431,2.1444139778614044,-2.7265028953552246,1.8369433879852295,0.6048030853271484,17.227338994458268,-1.884665310645435,-4.25512239128173,17.327015501124098,-1.3518567085266113,-0.0655524730682373,0.08599212765693665,0.7668245585555095,-1.9390603875532408,-5.6743544161319734,0.5278240808660194,0.03192934510076278,-0.07704035411580284,0.333394028389958
24.383005380630493,-24.49773353576893,-66.25592712402431,2.1444139778614044,-2.7265028953552246,1.8369433879852295,0.6048030853271484,17.227338994458268,-1.884665310645435,-4.25512239128173,17.327015501124098,-1.3518567085266113,-0.0655524730682373,0.08599212765693665,0.7668245585555095,-1.9390603875532408,-5.6743544161319734,0.5278240808660194,0.03192934510076278,-0.07704035411580284,0.333394028389958
24.388510704040527,-24.49773353576893,-66.25592712402431,2.1444139778614044,-2.7265028953552246,1.8369433879852295,0.6048030853271484,17.227338994458268,-1.884665310645435,-4.25512239128173,17.327015501124098,-1.3518567085266113,-0.0655524730682373,0.08599212765693665,0.7668245585555095,-1.9390603875532408,-5.6743544161319734,0.5278240808660194,0.03192934510076278,-0.07704035411580284,0.333394028389958
24.394035577774048,-24.46941322326893,-66.29203704834072,2.1515429317951202,-2.7313523292541504,1.8391869068145752,0.5797009468078613,17.135962618677535,-1.9484182516779505,-5.32592673015159,17.243076409824297,-1.3480801582336426,-0.07196247577667236,0.13324514031410217,0.7704326789060844,-1.937629628555357,-5.611880117654801,0.5249314803424142,0.03397631166203791,-0.09640725707737824,0.3322197186637267
24.398837089538574,-24.46941322326893,-66.29203704834072,2.1515429317951202,-2.7313523292541504,1.8391869068145752,0.5797009468078613,17.135962618677535,-1.9484182516779505,-5.32592673015159,17.243076409824297,-1.3480801582336426,-0.07196247577667236,0.13324514031410217,0.7704326789060844,-1.937629628555357,-5.611880117654801,0.5249314803424142,0.03397631166203791,-0.09640725707737824,0.3322197186637267
24.404746770858765,-24.46941322326893,-66.29203704834072,2.1515429317951202,-2.7313523292541504,1.8391869068145752,0.5797009468078613,17.135962618677535,-1.9484182516779505,-5.32592673015159,17.243076409824297,-1.3480801582336426,-0.07196247577667236,0.13324514031410217,0.7704326789060844,-1.937629628555357,-5.611880117654801,0.5249314803424142,0.03397631166203791,-0.09640725707737824,0.3322197186637267
24.41054630279541,-24.441014709474985,-66.32826904296962,2.1578953564167023,-2.737048864364624,1.8473248481750488,0.556624174118042,17.00963697356253,-2.0220270519248102,-6.391187389563671,17.125874129609528,-1.342092514038086,-0.07727253437042236,0.17911972105503082,0.7726596584352231,-1.936742662928852,-5.55408416390419,0.52123370316822,0.03564872824665481,-0.11567389531438005,0.33107956874083094
24.416512489318848,-24.441014709474985,-66.32826904296962,2.1578953564167023,-2.737048864364624,1.8473248481750488,0.556624174118042,17.00963697356253,-2.0220270519248102,-6.391187389563671,17.125874129609528,-1.342092514038086,-0.07727253437042236,0.17911972105503082,0.7726596584352231,-1.936742662928852,-5.55408416390419,0.52123370316822,0.03564872824665481,-0.11567389531438005,0.33107956874083094
24.422363996505737,-24.41245979309315,-66.36466888427822,2.163500815629959,-2.7436306476593018,1.8611245155334473,0.5354121923446655,16.85182300223151,-2.1050074418520537,-7.450696705597236,16.97900017325387,-1.3377686738967896,-0.07996290922164917,0.21812623739242554,0.7736256520733396,-1.9363570023722578,-5.500538045167923,0.5168119794151237,0.036966599772388406,-0.1348365129520367,0.32997275293008016
24.42707109451294,-24.41245979309315,-66.36466888427822,2.163500815629959,-2.7436306476593018,1.8611245155334473,0.5354121923446655,16.85182300223151,-2.1050074418520537,-7.450696705597236,16.97900017325387,-1.3377686738967896,-0.07996290922164917,0.21812623739242554,0.7736256520733396,-1.9363570023722578,-5.500538045167923,0.5168119794151237,0.036966599772388406,-0.1348365129520367,0.32997275293008016
24.43240189552307,-24.41245979309315,-66.36466888427822,2.163500815629959,-2.7436306476593018,1.8611245155334473,0.5354121923446655,16.85182300223151,-2.1050074418520537,-7.450696705597236,16.97900017325387,-1.3377686738967896,-0.07996290922164917,0.21812623739242554,0.7736256520733396,-1.9363570023722578,-5.500538045167923,0.5168119794151237,0.036966599772388406,-0.1348365129520367,0.32997275293008016
24.43803358078003,-24.383750381472055,-66.40128997802822,2.168378859758377,-2.7510597705841064,1.880216360092163,0.5166730880737305,16.665660432463525,-2.1977343827921865,-8.501753168893996,16.805869380658265,-1.325744390487671,-0.08424299955368042,0.2586345076560974,0.7734493053808181,-1.9364274482117594,-5.4531012117862705,0.5117219407165849,0.037910960134335224,-0.15384624964519253,0.3289366851774109
